ticker,regime,kind,dt,fwd1d,fwd3d,fwd5d
CGNX,RANGE,CTRL,2023-12-20T11:30:00,-1.163,1.882,1.462
CGNX,RANGE,H_DOWN,2023-12-20T13:30:00,0.07,2.502,2.31
CGNX,RANGE,CTRL,2023-12-21T10:30:00,1.457,2.371,0.951
CGNX,RANGE,CTRL,2023-12-22T09:30:00,0.343,0.118,-3.442
CGNX,RANGE,CTRL,2023-12-22T15:30:00,0.828,0.71,-4.567
CGNX,RANGE,CTRL,2023-12-26T14:30:00,-0.657,-1.924,-8.543
CGNX,RANGE,CTRL,2023-12-27T13:30:00,0.426,-4.35,-10.591
CGNX,RANGE,CTRL,2023-12-28T12:30:00,-1.557,-6.819,-10.028
CGNX,RANGE,H_UP,2023-12-28T14:30:00,-1.624,-8.263,-10.887
CGNX,RANGE,CTRL,2023-12-29T11:30:00,-2.465,-8.734,-7.394
CGNX,RANGE,CTRL,2024-01-02T10:30:00,-2.672,-5.984,-5.27
CGNX,RANGE,CTRL,2024-01-03T09:30:00,-2.929,-1.25,-0.868
CGNX,RANGE,H_DOWN,2024-01-03T15:30:00,-2.128,-1.359,0.564
CGNX,RANGE,CTRL,2024-01-04T14:30:00,-0.799,0.865,2.424
CGNX,RANGE,CTRL,2024-01-05T13:30:00,2.117,2.801,-0.132
CGNX,RANGE,CTRL,2024-01-08T12:30:00,-0.877,1.083,-2.398
CGNX,RANGE,H_UP,2024-01-08T14:30:00,-0.388,1.152,-1.281
CGNX,RANGE,CTRL,2024-01-09T11:30:00,1.425,-1.244,-4.223
CGNX,RANGE,CTRL,2024-01-10T10:30:00,-0.55,-3.364,-4.055
CGNX,RANGE,CTRL,2024-01-11T09:30:00,-0.414,-4.059,-1.887
CGNX,RANGE,CTRL,2024-01-11T15:30:00,-2.634,-4.783,-3.683
CGNX,RANGE,CTRL,2024-01-12T14:30:00,0.092,-0.407,0.446
CGNX,RANGE,CTRL,2024-01-16T13:30:00,-2.234,0.687,2.472
CGNX,RANGE,CTRL,2024-01-17T12:30:00,1.546,2.848,3.607
CGNX,RANGE,H_DOWN,2024-01-17T13:30:00,1.988,3.043,2.772
CGNX,RANGE,CTRL,2024-01-18T11:30:00,0.731,3.548,1.409
CGNX,RANGE,CTRL,2024-01-19T10:30:00,1.018,1.282,-0.145
CGNX,RANGE,CTRL,2024-01-22T09:30:00,1.462,0.496,-2.584
CGNX,RANGE,H_UP,2024-01-22T13:30:00,1.719,-0.407,-1.05
CGNX,RANGE,CTRL,2024-01-22T15:30:00,1.203,-1.072,-0.654
CGNX,RANGE,CTRL,2024-01-23T14:30:00,-1.37,-2.366,-3.358
CGNX,BEAR,CTRL,2024-01-24T13:30:00,-0.145,-0.789,-3.658
CGNX,BEAR,CTRL,2024-01-25T12:30:00,-1.635,-1.727,-4.5
CGNX,BEAR,CTRL,2024-01-26T11:30:00,-0.517,-1.538,-3.435
CGNX,BEAR,CTRL,2024-01-29T10:30:00,1.082,-3.62,-4.755
CGNX,BEAR,H_DOWN,2024-01-29T14:30:00,-1.372,-3.459,-6.612
CGNX,BEAR,CTRL,2024-01-30T09:30:00,-2.077,-4.34,-5.994
CGNX,BEAR,CTRL,2024-01-30T15:30:00,-3.162,-1.447,-5.225
CGNX,BEAR,CTRL,2024-01-31T14:30:00,0.771,-2.52,-1.473
CGNX,BEAR,CTRL,2024-02-01T13:30:00,0.109,-3.821,-1.283
CGNX,BEAR,CTRL,2024-02-02T12:30:00,-1.976,-1.647,1.125
CGNX,BEAR,CTRL,2024-02-05T11:30:00,-0.421,1.85,4.233
CGNX,BEAR,H_UP,2024-02-05T12:30:00,-0.826,1.596,4.747
CGNX,BEAR,CTRL,2024-02-06T10:30:00,0.788,4.448,0.535
CGNX,BEAR,CTRL,2024-02-07T09:30:00,1.197,3.434,0.348
CGNX,BEAR,H_DOWN,2024-02-07T14:30:00,0.671,3.76,0.908
CGNX,BEAR,CTRL,2024-02-07T15:30:00,0.981,3.306,1.093
CGNX,BEAR,H_UP,2024-02-08T14:30:00,1.902,-2.277,6.65
CGNX,BEAR,CTRL,2024-02-09T13:30:00,1.059,-2.064,3.435
CGNX,BEAR,CTRL,2024-02-12T12:30:00,-5.013,3.048,3.529
CGNX,BEAR,CTRL,2024-02-13T11:30:00,1.493,6.873,10.662
CGNX,BEAR,CTRL,2024-02-14T10:30:00,8.343,6.479,11.999
CGNX,BEAR,H_DOWN,2024-02-14T14:30:00,6.399,8.864,13.158
CGNX,BEAR,CTRL,2024-02-15T09:30:00,-6.167,-0.314,3.565
CGNX,BEAR,CTRL,2024-02-15T15:30:00,-1.116,2.803,2.673
CGNX,BEAR,CTRL,2024-02-16T14:30:00,3.068,7.133,1.626
CGNX,BEAR,H_UP,2024-02-16T15:30:00,3.53,7.165,1.588
CGNX,BEAR,CTRL,2024-02-20T13:30:00,1.587,2.714,-0.538
CGNX,BEAR,CTRL,2024-02-21T12:30:00,2.394,-2.595,-4.283
CGNX,BEAR,CTRL,2024-02-22T11:30:00,-0.012,-4.176,-3.41
CGNX,BEAR,CTRL,2024-02-23T10:30:00,-3.264,-6.14,-1.139
CGNX,BEAR,CTRL,2024-02-26T09:30:00,-0.994,0.382,0.983
CGNX,BEAR,CTRL,2024-02-26T15:30:00,-0.142,1.873,2.648
CGNX,BEAR,CTRL,2024-02-27T14:30:00,-1.727,2.913,2.32
CGNX,BEAR,CTRL,2024-02-28T13:30:00,3.437,4.807,7.151
CGNX,BEAR,H_DOWN,2024-02-28T14:30:00,2.964,4.237,7.135
CGNX,BEAR,CTRL,2024-02-29T12:30:00,1.601,1.703,4.409
CGNX,RANGE,CTRL,2024-03-01T11:30:00,-1.294,1.631,2.689
CGNX,RANGE,CTRL,2024-03-04T10:30:00,0.252,3.804,3.312
CGNX,RANGE,CTRL,2024-03-05T09:30:00,1.279,3.536,2.733
CGNX,RANGE,H_UP,2024-03-05T14:30:00,2.897,3.603,3.741
CGNX,RANGE,CTRL,2024-03-05T15:30:00,2.424,2.324,3.248
CGNX,RANGE,CTRL,2024-03-06T14:30:00,-0.098,0.294,0.367
CGNX,RANGE,CTRL,2024-03-07T13:30:00,1.22,0.256,-0.391
CGNX,RANGE,CTRL,2024-03-08T12:30:00,-0.461,0.632,-1.506
CGNX,RANGE,CTRL,2024-03-11T11:30:00,-0.4,-0.947,-2.734
CGNX,RANGE,CTRL,2024-03-12T10:30:00,0.037,-0.511,0.0
CGNX,RANGE,H_UP,2024-03-12T14:30:00,-0.449,-0.619,-0.194
CGNX,RANGE,CTRL,2024-03-13T09:30:00,1.433,-1.943,0.267
CGNX,RANGE,CTRL,2024-03-13T15:30:00,-0.465,-1.895,0.66
CGNX,RANGE,CTRL,2024-03-14T14:30:00,1.062,1.494,3.803
CGNX,RANGE,CTRL,2024-03-15T13:30:00,-0.593,1.604,3.407
CGNX,RANGE,H_DOWN,2024-03-18T12:30:00,2.153,4.065,3.617
CGNX,RANGE,CTRL,2024-03-19T11:30:00,-0.73,1.436,1.825
CGNX,RANGE,CTRL,2024-03-20T10:30:00,1.045,1.751,2.127
CGNX,RANGE,CTRL,2024-03-21T09:30:00,-0.479,0.887,1.342
CGNX,RANGE,H_UP,2024-03-21T10:30:00,0.192,0.529,2.286
CGNX,RANGE,CTRL,2024-03-21T15:30:00,-0.191,-1.359,1.121
CGNX,RANGE,CTRL,2024-03-22T14:30:00,-0.287,1.675,-0.215
CGNX,RANGE,CTRL,2024-03-25T13:30:00,-0.211,2.156,-2.563
CGNX,RANGE,CTRL,2024-03-26T12:30:00,1.534,0.295,-1.702
CGNX,RANGE,H_UP,2024-03-26T14:30:00,2.41,0.506,-1.976
CGNX,RANGE,CTRL,2024-03-27T11:30:00,0.708,-3.646,-4.141
CGNX,RANGE,CTRL,2024-03-28T10:30:00,-1.176,-3.823,-5.293
CGNX,RANGE,CTRL,2024-04-01T09:30:00,-2.412,-2.149,-2.483
