ticker,kind,date,fwd13w,fwd26w,fwd52w
RDW,C3,2024-11-11,127.2,11.1,-47.9
RDW,C3,2024-11-15,58.0,49.1,-49.8
RDW,C3,2024-11-21,19.6,27.1,-41.6
RDW,C3,2024-11-27,-8.4,48.0,-46.0
RDW,C3,2024-12-04,-24.6,44.8,-46.7
RDW,C3,2024-12-10,-7.5,34.0,-34.0
RDW,C3,2024-12-16,-15.3,24.5,-44.2
RDW,C3,2024-12-20,-36.6,12.3,-29.2
RDW,C3,2024-12-27,-49.1,-7.8,-40.8
RDW,C3,2025-01-03,-44.9,-6.1,-41.1
RDW,C3,2025-01-10,-34.4,12.0,-29.3
RDW,C3,2025-01-16,-35.3,10.3,-19.4
RDW,C3,2025-01-23,-49.3,-35.2,-60.1
RDW,C3,2025-01-29,-45.2,-38.3,-59.5
RDW,C3,2025-02-04,-52.0,-60.6,-64.8
RDW,C3,2025-02-10,-51.0,-61.8,-64.4
RDW,C3,2025-02-14,-48.0,-61.5,-59.7
PL,C2,2024-10-14,64.7,39.2,465.1
PL,C2,2024-11-11,106.8,34.1,289.1
PL,C2,2024-12-09,3.7,33.9,354.9
PL,C2,2025-01-06,-14.6,65.5,512.1
PL,C2,2025-02-03,-40.7,6.7,271.0
PL,C2,2025-03-03,46.7,64.1,535.2
PL,C2,2025-03-31,116.1,383.0,1031.9
PL,C2,2025-04-28,76.1,283.2,951.3
PL,C2,2025-05-26,84.6,209.9,1231.8
PL,C2,2025-06-23,101.0,218.9,346.0
PL,C2,2025-07-21,104.7,305.1,
PL,C2,2025-08-18,64.1,251.5,
PL,C2,2025-09-15,72.6,204.5,
PL,C2,2025-10-13,119.5,193.5,
PL,C2,2025-11-10,96.7,265.1,
PL,C2,2025-12-08,35.9,70.8,
PL,C2,2026-01-05,52.7,14.7,
PL,C2,2026-02-02,75.4,,
PL,C2,2026-03-02,27.5,,
PL,C2,2026-03-30,-12.5,,
PL,C2,2026-04-27,,,
PL,C2,2026-05-25,,,
PL,C2,2026-06-22,,,
PL,L3,2024-12-17,-5.0,44.5,386.0
PL,L3,2025-05-23,92.4,223.4,789.7
PL,L3,2025-09-05,98.3,279.6,
PL,L3,2026-02-20,102.2,,
PL,L3,2026-04-01,-6.7,,
PL,C3,2024-10-08,66.8,49.1,484.1
PL,C3,2024-10-14,68.3,37.0,465.6
PL,C3,2024-10-18,134.5,47.8,468.5
PL,C3,2024-10-24,151.9,50.2,454.5
PL,C3,2024-10-30,171.1,51.5,385.5
PL,C3,2024-11-05,166.8,67.7,408.2
PL,C3,2024-12-18,-1.0,57.6,452.7
PL,C3,2024-12-24,-17.1,65.0,448.6
PL,C3,2024-12-31,-19.3,52.0,600.0
PL,C3,2025-05-29,68.8,204.8,767.3
PL,C3,2025-06-04,142.1,221.8,607.3
PL,C3,2025-06-10,75.0,222.9,370.5
PL,C3,2025-06-16,98.7,259.2,520.4
PL,C3,2025-06-23,125.1,265.3,440.8
PL,C3,2025-06-27,113.8,236.2,327.7
PL,C3,2025-07-03,122.5,227.6,228.0
PL,C3,2025-07-10,122.7,305.0,
PL,C3,2025-07-16,105.1,309.0,
PL,C3,2025-07-22,89.4,325.3,
PL,C3,2025-09-08,32.9,154.7,
PL,C3,2025-09-12,84.6,245.9,
PL,C3,2025-09-18,80.8,205.4,
PL,C3,2025-09-24,62.3,157.4,
PL,C3,2025-09-30,57.2,181.6,
PL,C3,2025-10-06,47.2,122.6,
PL,C3,2025-10-10,81.8,155.1,
PL,C3,2025-10-16,99.4,167.9,
PL,C3,2025-10-22,124.6,195.8,
PL,C3,2025-10-28,78.0,209.1,
PL,C3,2025-11-03,68.8,208.4,
PL,C3,2025-11-07,66.3,224.8,
PL,C3,2025-11-13,120.1,288.7,
PL,C3,2026-02-25,107.6,,
PL,C3,2026-03-03,72.1,,
PL,C3,2026-03-09,19.0,,
PL,C3,2026-04-02,-22.7,,
PL,C3,2026-04-09,-25.3,,
PL,C3,2026-04-15,,,
PL,C3,2026-04-21,,,
PL,C3,2026-04-27,,,
PL,C3,2026-05-01,,,
PL,C3,2026-05-07,,,
PL,C3,2026-05-13,,,
PL,C3,2026-05-19,,,
PL,C3,2026-05-26,,,
PL,C3,2026-06-01,,,
PL,C3,2026-06-05,,,
PL,C3,2026-06-11,,,
PL,C3,2026-06-17,,,
PL,C3,2026-06-24,,,
PL,C3,2026-06-30,,,
IRDM,L2,2017-11-27,-8.4,27.1,90.3
IRDM,L2,2019-07-08,-6.4,1.6,9.1
IRDM,L2,2019-10-14,11.1,-1.2,15.6
IRDM,L2,2021-03-15,1.3,15.8,5.3
IRDM,C2,2017-08-14,13.4,24.9,102.5
IRDM,C2,2017-09-11,11.2,14.4,100.0
IRDM,C2,2017-12-11,2.8,53.0,79.0
IRDM,C2,2018-01-08,-3.5,44.5,66.6
IRDM,C2,2018-02-05,2.6,69.7,66.0
IRDM,C2,2018-03-05,36.6,84.9,94.7
IRDM,C2,2018-04-02,46.2,77.5,136.8
IRDM,C2,2018-04-30,63.4,80.1,136.2
IRDM,C2,2018-05-28,27.0,49.7,34.4
IRDM,C2,2018-06-25,39.8,16.1,44.5
IRDM,C2,2018-07-23,3.1,4.2,44.8
IRDM,C2,2018-08-20,8.0,3.5,9.1
IRDM,C2,2018-09-17,-14.4,31.7,10.8
IRDM,C2,2018-10-15,0.6,34.8,23.8
IRDM,C2,2018-11-12,-2.9,10.1,11.7
IRDM,C2,2018-12-10,24.4,14.2,18.6
IRDM,C2,2019-01-07,30.8,15.6,17.4
IRDM,C2,2019-07-22,-5.8,-1.8,2.3
IRDM,C2,2019-08-19,8.9,32.7,22.8
IRDM,C2,2019-11-04,13.9,-9.9,15.9
IRDM,C2,2020-04-13,9.8,17.0,70.3
IRDM,C2,2020-08-17,14.3,69.6,43.3
IRDM,C2,2021-03-22,9.9,13.0,6.7
IRDM,C2,2021-04-19,8.5,7.6,-0.7
IRDM,C2,2021-10-25,-13.6,-11.9,24.8
IRDM,C2,2021-11-22,2.8,1.7,37.7
IRDM,C2,2023-01-02,1.9,0.9,-35.1
IRDM,C2,2023-01-30,7.7,-16.3,-40.2
IRDM,C2,2023-02-27,0.3,-20.5,-52.0
IRDM,C2,2023-03-27,0.5,-26.2,-57.2
IRDM,C2,2023-04-24,-14.6,-42.9,-49.9
IRDM,C2,2023-05-22,-20.7,-37.6,-49.7
IRDM,C2,2023-06-19,-21.5,-33.7,-58.7
IRDM,C2,2023-07-17,-36.7,-38.5,-57.0
IRDM,C2,2023-08-14,-22.5,-37.1,-43.0
IRDM,C2,2024-12-16,-4.9,-1.7,-40.1
IRDM,L3,2017-09-08,22.8,17.3,105.6
IRDM,L3,2018-02-05,-0.8,66.8,80.7
IRDM,L3,2018-05-03,69.5,76.1,110.6
IRDM,L3,2018-07-06,16.4,23.7,38.7
IRDM,L3,2018-09-28,-19.5,23.7,1.8
IRDM,L3,2018-12-12,21.6,8.8,16.8
IRDM,L3,2019-07-17,1.0,9.7,19.5
IRDM,L3,2021-04-01,-1.9,-6.6,-1.0
IRDM,L3,2021-11-12,-15.4,-14.7,24.7
IRDM,L3,2023-01-23,5.2,-11.8,-42.8
IRDM,L3,2023-03-20,-0.2,-21.5,-57.9
IRDM,L3,2023-05-05,-22.0,-41.8,-50.3
IRDM,L3,2025-01-03,-17.7,5.5,-34.8
IRDM,C3,2017-09-11,24.4,15.7,103.6
IRDM,C3,2018-02-06,-0.8,62.5,84.4
IRDM,C3,2018-02-12,0.9,76.2,84.1
IRDM,C3,2018-05-04,73.7,87.8,106.9
IRDM,C3,2018-05-10,63.9,67.7,89.4
IRDM,C3,2018-07-12,5.5,7.2,38.8
IRDM,C3,2018-07-18,11.6,3.8,42.1
IRDM,C3,2018-07-24,2.5,7.1,26.4
IRDM,C3,2018-07-30,6.4,6.7,26.2
IRDM,C3,2018-08-03,8.0,3.7,17.8
IRDM,C3,2018-08-09,2.0,4.0,15.5
IRDM,C3,2018-08-15,5.1,9.3,20.4
IRDM,C3,2018-08-21,5.4,2.1,15.1
IRDM,C3,2018-08-27,22.8,14.2,28.1
IRDM,C3,2018-08-31,11.7,14.6,24.5
IRDM,C3,2018-09-07,-1.2,21.7,3.5
IRDM,C3,2018-09-13,-5.1,30.4,9.1
IRDM,C3,2018-10-03,-13.5,24.0,5.9
IRDM,C3,2018-10-09,-1.4,28.0,17.4
IRDM,C3,2018-10-15,2.0,37.2,29.8
IRDM,C3,2018-12-14,33.4,15.9,25.0
IRDM,C3,2018-12-20,41.3,28.2,37.1
IRDM,C3,2018-12-27,44.0,30.5,34.1
IRDM,C3,2019-07-19,2.2,7.7,16.7
IRDM,C3,2019-07-25,-3.3,1.3,13.7
IRDM,C3,2019-07-31,-3.8,11.7,14.1
IRDM,C3,2019-08-06,10.2,36.5,26.7
IRDM,C3,2020-03-17,19.6,16.3,72.6
IRDM,C3,2020-03-23,26.2,23.9,105.3
IRDM,C3,2020-07-29,-6.5,81.8,51.3
IRDM,C3,2020-08-04,-4.5,66.0,40.7
IRDM,C3,2020-08-10,1.9,65.9,35.4
IRDM,C3,2020-08-14,9.9,54.1,36.7
IRDM,C3,2020-08-20,13.2,35.8,62.8
IRDM,C3,2020-08-26,15.3,30.5,64.8
IRDM,C3,2020-09-01,15.9,40.1,55.7
IRDM,C3,2020-09-08,22.0,42.4,54.1
IRDM,C3,2021-04-07,-1.3,-7.6,-0.9
IRDM,C3,2021-04-13,-10.5,-5.2,-9.6
IRDM,C3,2021-04-19,8.0,7.2,-3.9
IRDM,C3,2021-04-23,5.7,6.1,-1.7
IRDM,C3,2021-10-13,-2.9,7.2,25.3
IRDM,C3,2021-11-16,-10.1,-12.6,24.2
IRDM,C3,2021-11-22,1.3,-3.9,31.1
IRDM,C3,2021-11-29,0.8,-3.6,29.9
IRDM,C3,2021-12-03,3.3,-6.9,29.8
IRDM,C3,2023-01-25,7.3,-13.8,-42.7
IRDM,C3,2023-01-31,7.7,-16.9,-42.5
IRDM,C3,2023-02-06,7.1,-14.7,-50.4
IRDM,C3,2023-03-23,2.6,-23.6,-57.2
IRDM,C3,2023-05-09,-19.2,-43.5,-50.0
IRDM,C3,2025-01-10,-14.1,14.4,-24.8
LDOS,L2,2021-09-06,-9.1,5.7,-0.1
LDOS,L2,2025-01-20,0.4,12.8,32.7
LDOS,C2,2017-08-14,11.0,21.3,32.3
LDOS,C2,2017-09-11,15.1,21.2,28.7
LDOS,C2,2017-10-09,7.3,4.9,5.7
LDOS,C2,2017-11-06,1.7,3.3,7.5
LDOS,C2,2017-12-04,8.8,-3.5,-6.4
LDOS,C2,2018-01-01,0.7,-6.1,-15.9
LDOS,C2,2018-01-29,-8.8,6.1,-8.9
LDOS,C2,2018-02-26,-6.0,10.0,2.0
LDOS,C2,2018-03-26,-9.3,6.8,0.0
LDOS,C2,2018-04-23,4.6,-6.0,3.2
LDOS,C2,2018-05-21,17.1,5.4,29.2
LDOS,C2,2018-08-20,-10.0,-7.2,21.1
LDOS,C2,2018-09-17,-25.9,-8.7,26.1
LDOS,C2,2018-10-15,-15.4,-2.4,23.1
LDOS,C2,2018-11-12,-1.5,18.7,43.4
LDOS,C2,2019-09-16,14.0,-15.4,5.9
LDOS,C2,2019-10-14,27.1,22.6,9.2
LDOS,C2,2019-11-11,24.4,7.2,9.8
LDOS,C2,2019-12-09,-1.3,8.5,16.1
LDOS,C2,2020-01-06,-5.1,-12.3,5.1
LDOS,C2,2020-02-03,-6.4,-14.7,-1.6
LDOS,C2,2020-03-02,0.7,-15.6,-12.9
LDOS,C2,2020-03-30,6.8,3.5,11.2
LDOS,C2,2021-04-05,4.5,-1.1,8.8
LDOS,C2,2021-05-03,-9.0,-8.4,0.7
LDOS,C2,2021-05-31,-4.7,-14.4,2.9
LDOS,C2,2021-06-28,-4.7,-12.6,1.4
LDOS,C2,2021-09-20,-7.4,15.4,-5.0
LDOS,C2,2022-09-26,20.7,6.0,7.0
LDOS,C2,2023-12-04,19.1,34.4,52.1
LDOS,C2,2024-01-01,18.7,34.6,36.8
LDOS,C2,2024-01-29,28.1,31.8,29.4
LDOS,C2,2024-02-26,15.7,25.1,3.1
LDOS,C2,2024-03-25,11.6,22.5,3.4
LDOS,C2,2024-04-22,15.2,30.1,13.0
LDOS,C2,2024-05-20,2.8,10.1,2.0
LDOS,C2,2024-06-17,7.4,-0.7,2.4
LDOS,C2,2024-07-15,13.3,4.0,9.6
LDOS,C2,2024-08-12,8.8,-10.2,21.3
LDOS,C2,2025-01-27,5.1,12.7,33.9
LDOS,C2,2025-12-22,-16.1,-44.9,
LDOS,C2,2026-01-19,-23.4,,
LDOS,L3,2017-12-01,9.5,-0.2,-6.2
LDOS,L3,2018-03-20,-13.8,1.6,-3.9
LDOS,L3,2018-04-25,5.0,-4.7,15.5
LDOS,L3,2018-08-31,-16.3,-10.0,24.8
LDOS,L3,2019-09-17,10.8,-8.8,7.2
LDOS,L3,2019-11-26,21.0,17.7,16.3
LDOS,L3,2020-04-09,-9.4,-6.6,7.6
LDOS,L3,2021-04-23,6.4,-1.0,5.6
LDOS,L3,2023-11-10,18.4,45.2,61.7
LDOS,L3,2024-01-17,15.5,39.1,32.4
LDOS,L3,2024-06-25,7.1,-3.0,11.1
LDOS,L3,2024-07-30,27.6,-2.7,26.0
LDOS,C3,2017-08-15,8.5,15.0,26.3
LDOS,C3,2017-08-21,11.7,19.2,30.6
LDOS,C3,2017-08-25,13.0,19.3,27.6
LDOS,C3,2017-08-31,9.4,20.3,24.1
LDOS,C3,2017-09-07,11.8,19.7,21.6
LDOS,C3,2017-09-13,12.4,20.0,23.5
LDOS,C3,2017-09-19,12.6,12.2,19.2
LDOS,C3,2017-09-25,10.9,12.6,17.5
LDOS,C3,2017-09-29,8.5,10.4,11.5
LDOS,C3,2017-10-05,8.2,7.0,12.2
LDOS,C3,2017-10-11,7.5,8.5,9.0
LDOS,C3,2017-10-17,9.1,7.0,2.0
LDOS,C3,2017-10-23,7.8,3.7,3.0
LDOS,C3,2017-10-27,9.5,-1.5,7.6
LDOS,C3,2017-11-02,2.9,1.7,2.7
LDOS,C3,2017-11-08,4.4,-1.4,2.3
LDOS,C3,2017-11-14,8.4,-0.3,4.2
LDOS,C3,2017-11-20,8.3,-0.8,3.5
LDOS,C3,2017-12-06,11.2,-1.5,-10.8
LDOS,C3,2017-12-12,5.7,-7.7,-16.3
LDOS,C3,2017-12-18,0.2,-7.6,-18.6
LDOS,C3,2017-12-22,0.7,-8.1,-15.7
LDOS,C3,2017-12-29,3.4,-4.1,-12.6
LDOS,C3,2018-01-05,1.0,-2.6,-10.4
LDOS,C3,2018-01-11,-0.4,-4.1,-13.7
LDOS,C3,2018-01-18,0.3,-2.9,-10.8
LDOS,C3,2018-01-24,0.4,4.9,-4.8
LDOS,C3,2018-01-30,-9.2,5.5,-5.1
LDOS,C3,2018-02-05,-0.5,12.9,0.7
LDOS,C3,2018-02-09,-1.3,14.2,5.3
LDOS,C3,2018-02-15,-6.7,9.0,0.3
LDOS,C3,2018-03-26,-10.3,6.4,0.8
LDOS,C3,2018-04-02,-8.2,5.4,2.8
LDOS,C3,2018-04-06,-5.0,2.8,2.7
LDOS,C3,2018-04-26,3.5,-2.9,16.7
LDOS,C3,2018-05-02,12.8,1.8,23.4
LDOS,C3,2018-05-08,15.4,7.0,27.3
LDOS,C3,2018-09-06,-15.8,-10.1,26.0
LDOS,C3,2018-09-12,-17.9,-7.8,26.9
LDOS,C3,2018-09-18,-23.2,-9.0,23.0
LDOS,C3,2019-09-18,10.3,-0.9,5.0
LDOS,C3,2019-09-24,15.0,7.4,6.0
LDOS,C3,2019-12-02,18.1,18.5,19.1
LDOS,C3,2019-12-06,-5.0,10.0,17.7
LDOS,C3,2019-12-12,-14.1,7.2,16.8
LDOS,C3,2019-12-18,-17.7,-2.4,10.3
LDOS,C3,2019-12-24,-4.3,-4.1,7.6
LDOS,C3,2019-12-31,-9.8,-9.4,9.2
LDOS,C3,2020-01-07,-4.2,-13.2,10.7
LDOS,C3,2020-01-13,-7.8,-11.7,13.0
LDOS,C3,2020-01-17,-5.2,-11.3,4.1
LDOS,C3,2020-01-24,1.1,-8.4,7.1
LDOS,C3,2020-01-30,-3.2,-11.9,8.2
LDOS,C3,2020-02-05,-3.3,-9.4,0.4
LDOS,C3,2020-02-11,-14.2,-17.1,-15.4
LDOS,C3,2020-02-18,-19.4,-27.1,-23.9
LDOS,C3,2020-02-24,-9.4,-18.9,-19.1
LDOS,C3,2020-02-28,2.2,-10.1,-6.5
LDOS,C3,2020-03-05,-0.6,-18.4,-7.9
LDOS,C3,2020-03-11,1.7,-8.4,-2.1
LDOS,C3,2020-03-17,22.5,9.5,22.4
LDOS,C3,2020-03-23,32.1,30.8,43.1
LDOS,C3,2020-03-27,0.6,-2.5,9.3
LDOS,C3,2021-04-27,7.0,0.4,4.4
LDOS,C3,2021-05-03,-8.6,-8.0,-1.6
LDOS,C3,2021-05-07,-8.8,-9.0,-0.8
LDOS,C3,2021-05-13,-5.1,-8.6,0.0
LDOS,C3,2021-05-19,-5.4,-7.9,3.8
LDOS,C3,2021-05-25,-4.1,-10.9,5.0
LDOS,C3,2021-06-01,-5.0,-13.6,-1.0
LDOS,C3,2021-06-07,-5.0,-14.6,-7.0
LDOS,C3,2021-06-11,-10.9,-17.0,-7.1
LDOS,C3,2021-06-17,-12.6,-17.8,-4.8
LDOS,C3,2021-06-23,-8.2,-14.1,-0.7
LDOS,C3,2021-06-29,-4.4,-9.9,0.4
LDOS,C3,2021-07-06,-4.0,-9.0,-2.0
LDOS,C3,2021-07-12,-6.2,-11.3,-2.0
LDOS,C3,2023-11-16,19.6,45.3,59.9
LDOS,C3,2023-11-22,19.4,39.2,55.8
LDOS,C3,2023-11-29,22.1,36.7,46.2
LDOS,C3,2023-12-05,16.1,32.3,38.4
LDOS,C3,2023-12-11,18.9,34.0,36.0
LDOS,C3,2023-12-15,20.4,38.7,34.6
LDOS,C3,2024-01-18,15.2,39.3,30.8
LDOS,C3,2024-01-24,18.7,31.8,29.2
LDOS,C3,2024-01-30,28.2,29.1,23.9
LDOS,C3,2024-02-05,31.8,31.4,20.0
LDOS,C3,2024-02-09,29.5,31.1,16.4
LDOS,C3,2024-02-15,22.7,26.1,6.9
LDOS,C3,2024-02-22,21.5,26.0,12.8
LDOS,C3,2024-02-28,16.5,24.0,6.1
LDOS,C3,2024-03-05,11.9,19.8,8.7
LDOS,C3,2024-03-11,14.0,22.6,8.6
LDOS,C3,2024-03-15,12.8,23.4,6.6
LDOS,C3,2024-03-21,15.1,23.3,4.2
LDOS,C3,2024-03-27,11.8,27.2,8.1
LDOS,C3,2024-04-03,13.1,29.8,9.6
LDOS,C3,2024-04-09,18.3,33.4,12.9
LDOS,C3,2024-04-15,21.1,36.4,19.4
LDOS,C3,2024-04-19,20.5,35.8,19.7
LDOS,C3,2024-06-27,11.0,-2.1,12.4
LDOS,C3,2024-08-02,28.5,-1.3,23.8
LDOS,C3,2024-08-08,37.8,-7.9,27.2
BAH,L2,2018-02-19,8.5,31.8,42.8
BAH,L2,2018-04-30,20.6,21.3,53.2
BAH,L2,2019-11-25,-1.6,10.1,23.0
BAH,L2,2020-03-02,5.6,12.2,2.2
BAH,L2,2020-06-15,6.5,13.4,10.2
BAH,C2,2017-10-02,2.3,4.1,33.8
BAH,C2,2017-10-30,1.9,5.2,27.6
BAH,C2,2018-03-05,12.7,32.5,36.7
BAH,C2,2018-05-28,15.1,15.8,43.2
BAH,C2,2018-06-25,13.9,3.7,53.8
BAH,C2,2018-07-23,2.8,6.5,53.6
BAH,C2,2018-08-20,1.8,8.3,48.1
BAH,C2,2018-09-17,-9.3,16.2,43.7
BAH,C2,2018-10-15,-2.6,17.1,44.8
BAH,C2,2018-11-12,2.5,16.5,41.8
BAH,C2,2018-12-10,15.7,33.7,45.8
BAH,C2,2019-01-07,26.0,48.5,66.6
BAH,C2,2020-03-16,38.2,47.2,39.8
BAH,C2,2020-04-13,-6.1,7.3,11.3
BAH,C2,2020-07-06,8.2,22.5,19.8
BAH,C2,2020-08-03,2.7,-2.3,-1.9
BAH,C2,2020-08-31,4.4,-9.0,-0.5
BAH,C2,2020-09-28,5.6,-0.6,-0.8
BAH,C2,2020-10-26,8.9,6.5,12.5
BAH,C2,2020-11-23,-12.1,-3.2,-1.6
BAH,C2,2020-12-21,-8.3,1.0,-3.3
BAH,C2,2021-01-18,-12.7,-5.7,-9.4
BAH,C2,2021-02-15,6.2,5.4,-5.5
BAH,C2,2021-03-15,9.0,1.1,10.7
BAH,C2,2021-04-12,6.1,-3.5,5.6
BAH,C2,2021-06-28,-6.4,-1.4,9.1
BAH,C2,2021-07-26,1.7,-11.5,14.1
BAH,C2,2021-08-23,4.7,-5.5,21.0
BAH,C2,2022-07-18,7.7,0.3,25.1
BAH,C2,2022-08-15,8.8,-1.2,16.9
BAH,C2,2022-09-12,9.5,-6.3,19.0
BAH,C2,2022-10-10,1.1,3.7,37.9
BAH,C2,2022-11-07,-5.9,-9.6,23.6
BAH,C2,2022-12-05,-13.2,-0.8,21.6
BAH,C2,2023-01-02,-6.6,9.9,22.3
BAH,C2,2023-01-30,-3.4,27.9,49.6
BAH,C2,2023-02-27,7.5,20.0,56.1
BAH,C2,2023-03-27,20.9,18.9,62.7
BAH,C2,2023-10-02,4.0,23.8,36.5
BAH,C2,2023-10-30,16.2,20.6,49.5
BAH,C2,2023-11-27,16.0,19.2,17.2
BAH,C2,2023-12-25,16.5,21.2,2.8
BAH,C2,2024-01-22,-0.5,-3.8,-7.6
BAH,C2,2024-02-19,6.4,4.8,-23.5
BAH,C2,2024-03-18,5.3,7.7,-28.4
BAH,C2,2024-04-15,10.2,16.1,-18.8
BAH,C2,2024-05-13,-2.4,-0.9,-14.2
BAH,C2,2024-06-10,4.7,-10.0,-30.2
BAH,C2,2024-07-08,2.0,-15.7,-31.2
BAH,C2,2024-08-05,24.7,-12.7,-23.9
BAH,L3,2017-10-10,4.5,9.5,33.1
BAH,L3,2018-03-08,14.2,33.2,48.9
BAH,L3,2018-05-10,20.9,28.5,54.2
BAH,L3,2018-08-06,1.4,11.9,54.3
BAH,L3,2020-06-22,5.3,10.1,10.3
BAH,L3,2020-09-15,8.5,-3.8,-3.6
BAH,L3,2020-12-07,-11.0,-0.1,-5.9
BAH,L3,2020-12-24,-7.4,0.2,1.3
BAH,L3,2021-04-12,7.5,-2.0,10.3
BAH,L3,2021-07-08,-8.0,-1.3,7.5
BAH,L3,2022-06-27,5.8,18.9,30.5
BAH,L3,2022-10-20,-2.0,-3.0,25.5
BAH,L3,2022-12-09,-13.2,5.5,23.2
BAH,L3,2023-03-02,7.2,18.1,53.2
BAH,L3,2023-11-03,18.0,24.3,23.6
BAH,L3,2024-02-28,3.3,7.2,-23.3
BAH,L3,2024-05-21,1.2,-3.4,-32.7
BAH,L3,2024-07-10,2.6,-12.0,-24.8
BAH,C3,2017-10-11,6.8,9.8,34.0
BAH,C3,2017-10-17,5.8,6.9,31.8
BAH,C3,2017-10-23,5.8,5.5,28.9
BAH,C3,2017-10-27,6.0,7.7,37.9
BAH,C3,2018-03-12,15.7,34.7,46.4
BAH,C3,2018-05-16,21.5,27.3,54.5
BAH,C3,2018-05-22,21.7,26.5,60.1
BAH,C3,2018-05-29,17.1,17.9,49.9
BAH,C3,2018-06-04,15.0,8.3,46.6
BAH,C3,2018-06-08,16.6,14.1,50.9
BAH,C3,2018-06-14,14.7,4.6,47.9
BAH,C3,2018-06-20,9.2,-0.3,50.5
BAH,C3,2018-06-26,13.7,1.6,57.7
BAH,C3,2018-07-02,11.4,3.7,55.9
BAH,C3,2018-08-08,3.7,9.4,55.3
BAH,C3,2018-08-14,4.1,9.6,51.4
BAH,C3,2018-08-20,2.7,6.6,53.5
BAH,C3,2018-08-24,1.6,6.4,48.5
BAH,C3,2018-08-30,0.2,8.9,37.9
BAH,C3,2018-09-06,-5.7,9.2,40.8
BAH,C3,2018-09-12,-4.9,11.8,38.9
BAH,C3,2018-09-18,-9.4,12.2,37.9
BAH,C3,2018-09-24,-9.4,17.9,44.1
BAH,C3,2018-09-28,-11.1,18.5,46.2
BAH,C3,2018-10-04,-7.4,19.5,45.4
BAH,C3,2018-10-10,-2.6,19.4,42.7
BAH,C3,2018-10-16,-4.1,20.1,43.9
BAH,C3,2020-06-24,10.3,13.8,17.1
BAH,C3,2020-06-30,7.1,12.2,16.0
BAH,C3,2020-09-17,6.3,-4.5,-4.7
BAH,C3,2020-09-23,4.6,-3.2,-3.2
BAH,C3,2020-09-29,3.9,-1.6,-3.0
BAH,C3,2021-04-14,8.5,-1.5,7.5
BAH,C3,2021-07-09,-9.1,-2.6,7.1
BAH,C3,2021-07-15,-9.0,-1.7,7.5
BAH,C3,2021-07-21,-6.0,-3.0,10.3
BAH,C3,2021-07-27,-10.8,-13.8,7.2
BAH,C3,2021-08-02,2.8,-9.8,14.5
BAH,C3,2021-08-06,7.8,-7.2,24.1
BAH,C3,2021-08-12,11.2,-8.0,23.7
BAH,C3,2021-08-18,9.1,-11.0,21.8
BAH,C3,2021-08-24,7.8,2.8,20.1
BAH,C3,2022-06-30,6.7,14.3,27.7
BAH,C3,2022-07-07,5.7,5.8,28.1
BAH,C3,2022-07-13,7.3,5.6,31.9
BAH,C3,2022-07-19,6.9,4.7,35.5
BAH,C3,2022-07-25,7.2,-0.8,32.1
BAH,C3,2022-07-29,13.9,1.8,28.0
BAH,C3,2022-08-04,12.9,1.9,23.6
BAH,C3,2022-08-10,16.3,1.7,20.9
BAH,C3,2022-08-16,9.3,-0.6,18.7
BAH,C3,2022-08-22,10.1,-2.5,19.1
BAH,C3,2022-08-26,9.9,0.3,18.4
BAH,C3,2022-09-01,12.2,-5.1,17.8
BAH,C3,2022-09-08,9.5,-4.9,14.0
BAH,C3,2022-09-14,10.1,-4.3,17.4
BAH,C3,2022-10-24,-7.4,-7.0,25.1
BAH,C3,2022-10-28,-11.8,-15.1,18.0
BAH,C3,2022-11-03,-11.0,-13.8,20.1
BAH,C3,2022-11-09,-12.9,-14.3,18.4
BAH,C3,2022-11-15,-6.5,-11.7,21.4
BAH,C3,2022-11-21,-10.6,-5.8,21.4
BAH,C3,2022-11-28,-9.8,-3.4,19.9
BAH,C3,2022-12-15,-13.1,5.4,24.8
BAH,C3,2022-12-21,-12.3,7.3,20.0
BAH,C3,2022-12-28,-8.0,9.0,24.0
BAH,C3,2023-03-07,8.9,19.5,55.4
BAH,C3,2023-11-06,19.5,21.4,15.7
BAH,C3,2023-11-10,16.2,23.1,20.5
BAH,C3,2023-11-16,15.8,24.4,17.5
BAH,C3,2023-11-22,16.0,19.9,13.5
BAH,C3,2023-11-29,20.3,22.8,9.9
BAH,C3,2023-12-05,13.3,19.1,7.5
BAH,C3,2023-12-11,14.7,22.3,4.9
BAH,C3,2023-12-15,19.0,26.8,4.1
BAH,C3,2024-03-01,2.5,3.4,-21.0
BAH,C3,2024-03-07,2.3,5.0,-28.8
BAH,C3,2024-03-13,3.3,6.5,-26.5
BAH,C3,2024-03-19,6.3,10.0,-21.7
BAH,C3,2024-03-25,7.3,12.1,-25.9
BAH,C3,2024-04-01,4.0,8.6,-23.7
BAH,C3,2024-05-22,1.0,-2.2,-31.7
BAH,C3,2024-05-29,3.5,-4.5,-32.5
BAH,C3,2024-06-04,0.8,-6.3,-31.5
BAH,C3,2024-06-10,2.6,-10.5,-31.9
BAH,C3,2024-07-12,3.2,-13.4,-31.1
BAH,C3,2024-07-18,5.0,-14.3,-28.8
BAH,C3,2024-07-24,8.5,-15.8,-26.9
BAH,C3,2024-07-30,32.6,-6.2,-18.2
CACI,L2,2017-12-18,9.4,28.2,5.8
CACI,L2,2021-09-13,2.8,16.8,10.7
