ticker,kind,regime,char,dt,fwd1d,fwd3d,fwd5d
ROK,CTRL,BULL,NORMAL,2025-08-08T09:30:00,-1.797,2.073,2.33
ROK,CTRL,BULL,NORMAL,2025-08-08T15:30:00,-1.032,4.72,2.767
ROK,CTRL,BULL,NORMAL,2025-08-11T14:30:00,2.986,4.781,3.529
ROK,CTRL,BULL,NORMAL,2025-08-12T13:30:00,2.901,2.157,1.338
ROK,CTRL,BULL,NORMAL,2025-09-03T10:30:00,1.283,3.274,1.606
ROK,TOP,BULL,NORMAL,2025-09-03T14:30:00,1.353,2.852,0.47
ROK,CTRL,BULL,NORMAL,2025-09-04T09:30:00,0.715,0.861,3.383
ROK,CTRL,BULL,NORMAL,2025-09-04T15:30:00,-0.623,0.322,2.545
ROK,CTRL,BULL,NORMAL,2025-09-05T14:30:00,1.739,-0.617,1.825
ROK,BOTTOM,BULL,NORMAL,2025-09-05T15:30:00,1.513,-0.177,1.598
ROK,CTRL,BULL,NORMAL,2025-09-08T13:30:00,-1.125,1.325,-0.045
ROK,TOP,BULL,NORMAL,2025-10-09T14:30:00,-2.575,1.295,1.183
ROK,CTRL,BULL,NORMAL,2025-10-10T13:30:00,0.805,3.477,2.435
ROK,CTRL,BULL,NORMAL,2025-10-13T12:30:00,2.431,2.222,3.824
ROK,CTRL,BULL,NORMAL,2025-10-14T11:30:00,0.492,-0.513,3.048
ROK,CTRL,BULL,NORMAL,2025-10-15T10:30:00,-0.53,0.514,0.419
ROK,CTRL,BULL,NORMAL,2025-10-16T09:30:00,-1.424,1.218,0.915
ROK,CTRL,BULL,NORMAL,2025-10-16T15:30:00,-0.101,1.704,2.626
ROK,CTRL,BULL,PARABOLIC,2025-11-12T14:30:00,-3.879,-6.386,-5.569
ROK,CTRL,BULL,NORMAL,2025-11-13T13:30:00,-0.682,-3.505,-1.841
ROK,CTRL,BULL,NORMAL,2025-11-14T12:30:00,-1.162,-2.167,0.2
ROK,BOTTOM,BULL,NORMAL,2025-11-14T14:30:00,-2.287,-1.434,0.521
ROK,CTRL,BULL,NORMAL,2025-11-17T11:30:00,-2.088,-0.662,2.659
ROK,CTRL,BULL,NORMAL,2025-11-18T10:30:00,-0.123,2.765,5.494
ROK,CTRL,BULL,NORMAL,2025-11-19T09:30:00,2.238,2.575,6.608
ROK,CTRL,BULL,NORMAL,2025-11-19T15:30:00,-0.98,3.184,5.739
ROK,CTRL,BULL,NORMAL,2025-11-20T14:30:00,2.182,5.486,6.553
ROK,BOTTOM,BULL,NORMAL,2025-11-21T13:30:00,0.911,4.006,1.772
ROK,CTRL,BULL,NORMAL,2025-11-24T12:30:00,1.574,1.784,2.328
ROK,CTRL,BULL,NORMAL,2025-11-25T11:30:00,1.386,-0.14,2.505
ROK,CTRL,BULL,NORMAL,2025-11-26T10:30:00,0.43,-1.033,1.278
ROK,CTRL,BULL,NORMAL,2025-11-28T09:30:00,-0.949,0.506,1.568
ROK,CTRL,BULL,NORMAL,2025-12-01T12:30:00,-0.989,2.104,1.385
ROK,CTRL,BULL,NORMAL,2025-12-02T11:30:00,1.093,2.586,2.872
ROK,CTRL,BULL,NORMAL,2025-12-03T10:30:00,2.309,1.881,1.597
ROK,CTRL,BULL,NORMAL,2025-12-04T09:30:00,-0.277,-0.808,0.869
ROK,CTRL,BULL,NORMAL,2025-12-04T15:30:00,0.099,-0.8,2.324
ROK,CTRL,BULL,NORMAL,2025-12-05T14:30:00,-0.403,2.062,0.191
ROK,CTRL,BULL,NORMAL,2025-12-08T13:30:00,-0.034,3.182,-0.211
ROK,CTRL,BULL,NORMAL,2025-12-09T12:30:00,0.303,0.945,-0.646
ROK,CTRL,BULL,NORMAL,2025-12-10T11:30:00,2.199,0.024,-2.257
ROK,CTRL,BULL,PARABOLIC,2025-12-11T10:30:00,-1.1,-1.756,-3.955
ROK,CTRL,BULL,NORMAL,2025-12-12T09:30:00,-1.124,-1.222,-3.093
ROK,BOTTOM,BULL,NORMAL,2025-12-12T15:30:00,-0.861,-3.849,-2.396
ROK,CTRL,BULL,NORMAL,2025-12-15T14:30:00,-0.255,-2.49,-1.008
ROK,CTRL,BULL,NORMAL,2025-12-16T13:30:00,-2.314,-1.201,-0.125
ROK,CTRL,BULL,NORMAL,2025-12-17T12:30:00,0.611,1.556,1.684
ROK,CTRL,BULL,NORMAL,2025-12-18T11:30:00,0.874,1.367,1.86
ROK,CTRL,BULL,NORMAL,2025-12-19T10:30:00,0.936,1.024,0.533
ROK,CTRL,BULL,NORMAL,2025-12-22T09:30:00,-0.05,0.421,-0.508
ROK,BOTTOM,BULL,NORMAL,2025-12-22T14:30:00,0.123,-0.466,-1.806
ROK,CTRL,BULL,NORMAL,2025-12-22T15:30:00,0.06,-0.381,-1.854
ROK,CTRL,BULL,NORMAL,2025-12-23T14:30:00,-0.065,-0.971,-0.424
ROK,CTRL,BULL,NORMAL,2025-12-26T10:30:00,-0.39,-1.774,2.97
ROK,CTRL,BULL,NORMAL,2025-12-29T09:30:00,-0.179,-0.575,1.892
ROK,CTRL,BULL,NORMAL,2025-12-29T15:30:00,-0.749,0.525,4.257
ROK,CTRL,BULL,NORMAL,2025-12-30T14:30:00,-1.146,2.691,3.48
ROK,CTRL,BULL,NORMAL,2025-12-31T13:30:00,1.503,5.293,3.693
ROK,CTRL,BULL,NORMAL,2026-01-02T12:30:00,3.103,3.486,3.978
ROK,CTRL,BULL,NORMAL,2026-01-05T11:30:00,-0.455,-1.285,1.082
ROK,CTRL,BULL,NORMAL,2026-01-06T10:30:00,1.257,0.674,3.083
ROK,CTRL,BULL,NORMAL,2026-01-07T09:30:00,-1.262,0.479,1.655
ROK,CTRL,BULL,NORMAL,2026-01-07T15:30:00,-1.448,1.15,1.937
ROK,CTRL,BULL,NORMAL,2026-01-08T14:30:00,1.431,2.795,3.955
ROK,BOTTOM,BULL,NORMAL,2026-01-08T15:30:00,1.77,3.324,4.374
ROK,CTRL,BULL,NORMAL,2026-01-09T13:30:00,0.85,1.055,1.311
ROK,CTRL,BULL,NORMAL,2026-01-12T12:30:00,0.227,1.751,-2.638
ROK,CTRL,BULL,NORMAL,2026-01-13T11:30:00,-0.512,-0.112,-0.932
ROK,CTRL,BULL,NORMAL,2026-01-14T10:30:00,1.984,-1.899,2.377
ROK,CTRL,BULL,NORMAL,2026-01-15T09:30:00,-1.728,-2.986,-0.823
ROK,CTRL,BULL,NORMAL,2026-01-15T15:30:00,-1.375,-0.175,-0.765
ROK,CTRL,BULL,NORMAL,2026-01-16T14:30:00,-2.903,1.712,0.99
ROK,CTRL,BULL,NORMAL,2026-01-20T13:30:00,4.04,3.788,4.321
ROK,CTRL,BULL,NORMAL,2026-01-21T12:30:00,2.979,1.461,0.56
ROK,CTRL,BULL,NORMAL,2026-01-22T11:30:00,-1.932,-1.617,-0.008
ROK,CTRL,BULL,NORMAL,2026-01-23T10:30:00,-0.126,-0.747,1.796
ROK,CTRL,BULL,NORMAL,2026-01-26T09:30:00,0.33,1.626,2.228
ROK,CTRL,BULL,NORMAL,2026-01-26T15:30:00,-0.164,1.492,1.413
ROK,CTRL,BULL,NORMAL,2026-01-27T14:30:00,-0.885,2.75,-4.094
ROK,BOTTOM,BULL,NORMAL,2026-01-27T15:30:00,-1.2,2.572,-2.909
ROK,CTRL,BULL,NORMAL,2026-01-28T13:30:00,1.98,4.745,-3.087
ROK,CTRL,BULL,NORMAL,2026-01-29T12:30:00,0.91,1.124,-2.45
ROK,CTRL,BULL,NORMAL,2026-02-02T14:30:00,0.394,-4.881,-3.803
ROK,BOTTOM,BULL,NORMAL,2026-02-03T10:30:00,0.307,-3.05,-4.547
ROK,CTRL,BULL,NORMAL,2026-02-03T13:30:00,-0.403,-3.366,-2.921
ROK,CTRL,BULL,NORMAL,2026-02-04T12:30:00,-5.136,-3.464,-3.36
ROK,CTRL,BULL,NORMAL,2026-02-05T11:30:00,1.96,2.523,-5.846
ROK,CTRL,BULL,NORMAL,2026-02-06T10:30:00,-0.827,0.684,-5.736
ROK,CTRL,BULL,NORMAL,2026-02-09T09:30:00,-0.42,1.773,-7.417
ROK,CTRL,BULL,NORMAL,2026-02-09T15:30:00,0.546,-6.974,-5.347
ROK,BOTTOM,BULL,NORMAL,2026-02-10T14:30:00,-0.609,-4.691,-4.787
ROK,CTRL,BULL,NORMAL,2026-02-11T13:30:00,-7.373,-5.354,-4.311
ROK,CTRL,BULL,NORMAL,2026-02-12T12:30:00,2.889,3.465,2.242
ROK,CTRL,BULL,NORMAL,2026-02-13T11:30:00,-1.754,-0.33,-1.45
ROK,TOP,BULL,NORMAL,2026-02-17T10:30:00,3.933,3.571,5.023
ROK,CTRL,BULL,NORMAL,2026-02-18T09:30:00,-0.644,-0.731,0.635
ROK,CTRL,BULL,NORMAL,2026-02-18T15:30:00,-0.3,-2.26,1.45
ROK,CTRL,BULL,NORMAL,2026-02-19T14:30:00,0.956,2.67,3.773
ROK,CTRL,BULL,NORMAL,2026-02-20T13:30:00,-1.699,0.817,0.762
ROK,BOTTOM,BULL,NORMAL,2026-02-20T14:30:00,-2.536,1.329,2.061
ROK,CTRL,BULL,NORMAL,2026-02-23T12:30:00,2.546,3.227,3.791
ROK,CTRL,BULL,PARABOLIC,2026-05-06T09:30:00,0.773,2.336,1.52
ROK,CTRL,BULL,PARABOLIC,2026-05-06T15:30:00,-2.345,-0.549,-0.933
ROK,CTRL,BULL,PARABOLIC,2026-05-07T14:30:00,1.233,1.835,2.283
ROK,CTRL,BULL,PARABOLIC,2026-05-08T13:30:00,0.599,1.043,-1.149
ROK,CTRL,BULL,PARABOLIC,2026-05-11T12:30:00,-1.513,-0.964,-4.975
ROK,TOP,BULL,PARABOLIC,2026-05-12T10:30:00,1.63,0.17,-5.374
ROK,CTRL,BULL,PARABOLIC,2026-05-12T11:30:00,1.266,-1.282,-5.92
ROK,BOTTOM,BULL,PARABOLIC,2026-05-12T15:30:00,-0.041,-1.386,-7.232
ROK,CTRL,BULL,PARABOLIC,2026-05-13T10:30:00,0.326,-4.302,-4.26
ROK,CTRL,BULL,PARABOLIC,2026-05-14T09:30:00,-1.25,-6.876,-3.793
ROK,CTRL,BULL,PARABOLIC,2026-05-14T15:30:00,-1.676,-7.504,-3.533
ROK,CTRL,BULL,PARABOLIC,2026-05-15T14:30:00,-3.137,-2.778,1.036
ROK,CTRL,BULL,NORMAL,2026-05-18T13:30:00,-2.325,1.249,4.546
ROK,CTRL,BULL,NORMAL,2026-05-19T12:30:00,2.324,6.391,7.335
ROK,CTRL,BULL,NORMAL,2026-05-20T11:30:00,-0.169,4.375,4.8
ROK,CTRL,BULL,NORMAL,2026-05-21T10:30:00,3.875,5.144,5.073
ROK,BOTTOM,BULL,NORMAL,2026-05-21T14:30:00,2.991,3.618,3.001
ROK,CTRL,BULL,PARABOLIC,2026-05-22T09:30:00,1.239,0.305,-0.098
ROK,CTRL,BULL,PARABOLIC,2026-05-22T15:30:00,0.893,0.577,1.004
ROK,CTRL,BULL,PARABOLIC,2026-05-26T14:30:00,-0.02,-0.616,1.336
ROK,CTRL,BULL,PARABOLIC,2026-05-27T13:30:00,-0.047,-0.094,1.063
ROK,CTRL,BULL,PARABOLIC,2026-05-28T12:30:00,-0.46,0.553,1.318
ROK,CTRL,BULL,NORMAL,2026-05-29T11:30:00,-0.607,1.174,-1.063
ROK,CTRL,BULL,PARABOLIC,2026-06-01T10:30:00,3.63,3.796,0.968
ROK,TOP,BULL,PARABOLIC,2026-06-01T14:30:00,1.412,1.779,-0.995
ROK,CTRL,BULL,PARABOLIC,2026-06-02T09:30:00,1.532,-1.547,0.447
ROK,CTRL,BULL,PARABOLIC,2026-06-02T15:30:00,-0.293,-3.58,-0.634
ROK,CTRL,BULL,PARABOLIC,2026-06-03T14:30:00,0.841,-1.907,-4.198
ROK,CTRL,BULL,NORMAL,2026-06-04T13:30:00,-3.363,-1.321,-1.989
ROK,CTRL,BULL,NORMAL,2026-06-05T12:30:00,0.078,-1.352,2.173
ROK,CTRL,BULL,NORMAL,2026-06-08T11:30:00,-0.24,-0.852,4.432
ROK,TOP,BULL,NORMAL,2026-06-08T15:30:00,1.946,1.353,2.706
ROK,CTRL,BULL,NORMAL,2026-06-09T10:30:00,-0.867,2.222,3.848
ROK,CTRL,BULL,NORMAL,2026-06-10T09:30:00,-1.993,2.593,1.68
ROK,CTRL,BULL,NORMAL,2026-06-10T15:30:00,4.024,5.413,4.234
ROK,CTRL,BULL,NORMAL,2026-06-11T14:30:00,0.373,2.528,3.287
ROK,CTRL,BULL,NORMAL,2026-06-12T13:30:00,2.104,1.008,4.379
ROK,CTRL,BULL,NORMAL,2026-06-15T12:30:00,-0.178,0.878,-1.649
ROK,CTRL,BULL,NORMAL,2026-06-16T11:30:00,-0.247,1.737,-1.733
ROK,CTRL,BULL,NORMAL,2026-06-17T10:30:00,1.304,-1.323,2.364
ROK,CTRL,BULL,NORMAL,2026-06-18T09:30:00,0.697,-2.103,0.963
ROK,CTRL,BULL,NORMAL,2026-06-18T15:30:00,0.908,-2.828,0.509
ROK,CTRL,BULL,NORMAL,2026-06-22T14:30:00,-3.897,0.013,0.959
ROK,CTRL,BULL,NORMAL,2026-06-23T13:30:00,0.599,3.558,7.843
ROK,CTRL,BULL,NORMAL,2026-06-24T12:30:00,4.399,5.22,6.177
ROK,CTRL,BULL,NORMAL,2026-06-25T11:30:00,-1.663,2.645,-2.772
ROK,CTRL,BULL,NORMAL,2026-06-26T10:30:00,1.068,3.626,1.849
ROK,BOTTOM,BULL,NORMAL,2026-06-26T14:30:00,0.658,1.475,1.251
ROK,CTRL,BULL,NORMAL,2026-06-29T09:30:00,2.61,0.212,-3.093
ROK,CTRL,BULL,NORMAL,2026-06-29T15:30:00,2.643,-2.204,-2.749
ROK,CTRL,BULL,NORMAL,2026-06-30T14:30:00,-2.42,-2.636,-6.717
ROK,CTRL,BULL,NORMAL,2026-07-01T13:30:00,-3.836,-3.961,-2.644
ROK,CTRL,BULL,NORMAL,2026-07-02T12:30:00,3.499,-0.306,1.494
ROK,CTRL,BULL,NORMAL,2026-07-06T11:30:00,-3.477,-1.716,-3.95
ROK,CTRL,BULL,NORMAL,2026-07-07T10:30:00,-0.737,2.267,2.078
ROK,CTRL,BULL,NORMAL,2026-07-08T09:30:00,2.778,1.851,0.962
ROK,TOP,BULL,NORMAL,2026-07-08T13:30:00,1.891,-0.631,-0.362
ROK,CTRL,BULL,NORMAL,2026-07-08T15:30:00,0.911,-0.533,-0.384
ROK,CTRL,BULL,NORMAL,2026-07-09T14:30:00,0.702,-0.267,-0.749
ROK,CTRL,BULL,NORMAL,2026-07-10T13:30:00,-2.628,-2.365,-2.855
ROK,CTRL,BULL,NORMAL,2026-07-13T12:30:00,1.67,0.206,
ROK,CTRL,BULL,NORMAL,2026-07-14T11:30:00,-2.898,-1.867,
ROK,TOP,BULL,NORMAL,2026-07-14T15:30:00,-1.761,-1.699,
ROK,CTRL,BULL,NORMAL,2026-07-15T10:30:00,0.238,,
ROK,CTRL,BULL,NORMAL,2026-07-16T09:30:00,-0.551,,
ROK,CTRL,BULL,NORMAL,2026-07-16T15:30:00,-1.523,,
ROK,CTRL,BULL,NORMAL,2026-07-17T14:30:00,,,
NOVT,CTRL,BEAR,NORMAL,2023-11-10T10:30:00,2.223,19.08,16.617
NOVT,CTRL,BEAR,NORMAL,2023-11-13T09:30:00,6.904,15.343,17.081
NOVT,TOP,BEAR,NORMAL,2023-11-13T11:30:00,6.835,13.411,14.865
NOVT,CTRL,BEAR,NORMAL,2023-11-13T15:30:00,8.645,12.069,15.292
NOVT,CTRL,BEAR,NORMAL,2023-11-14T14:30:00,5.55,3.979,6.35
NOVT,CTRL,BEAR,NORMAL,2023-11-15T13:30:00,-3.679,0.01,0.61
NOVT,CTRL,BEAR,NORMAL,2023-11-16T12:30:00,1.058,2.639,3.736
NOVT,BOTTOM,BEAR,NORMAL,2023-11-17T11:30:00,0.837,3.305,2.936
NOVT,CTRL,BEAR,NORMAL,2023-11-20T10:30:00,0.724,1.174,1.898
NOVT,CTRL,BEAR,NORMAL,2023-11-21T09:30:00,1.7,1.689,1.41
NOVT,CTRL,BEAR,NORMAL,2023-11-21T15:30:00,0.201,0.955,0.222
NOVT,CTRL,BEAR,NORMAL,2023-11-22T14:30:00,0.294,1.841,2.235
NOVT,CTRL,BEAR,NORMAL,2023-11-27T10:30:00,1.266,-0.401,2.615
NOVT,CTRL,BEAR,NORMAL,2023-11-28T09:30:00,1.855,-0.274,0.261
NOVT,CTRL,BEAR,NORMAL,2023-11-28T15:30:00,-0.249,2.326,1.502
NOVT,CTRL,BEAR,NORMAL,2023-11-29T14:30:00,-1.167,2.749,4.583
NOVT,CTRL,BEAR,NORMAL,2023-11-30T13:30:00,2.94,1.826,6.894
NOVT,CTRL,BEAR,NORMAL,2023-12-01T12:30:00,0.013,2.327,3.683
NOVT,CTRL,BEAR,NORMAL,2023-12-04T11:30:00,-1.801,2.206,3.901
NOVT,CTRL,BEAR,NORMAL,2023-12-05T10:30:00,3.249,4.108,6.152
NOVT,CTRL,BEAR,NORMAL,2023-12-06T09:30:00,0.484,2.704,2.289
NOVT,CTRL,BEAR,NORMAL,2023-12-06T15:30:00,0.491,3.192,5.992
NOVT,BOTTOM,BEAR,NORMAL,2023-12-07T13:30:00,0.563,1.093,7.591
NOVT,CTRL,BEAR,NORMAL,2023-12-07T14:30:00,0.794,1.942,9.659
NOVT,CTRL,BEAR,NORMAL,2024-01-30T09:30:00,-1.093,-3.851,-2.342
NOVT,CTRL,BEAR,NORMAL,2024-01-30T15:30:00,-4.216,-2.554,-1.978
NOVT,CTRL,BEAR,NORMAL,2024-01-31T14:30:00,0.825,-0.211,2.755
NOVT,CTRL,BEAR,NORMAL,2024-02-01T13:30:00,0.153,0.299,4.588
NOVT,CTRL,BEAR,NORMAL,2024-02-02T12:30:00,0.089,2.082,6.656
NOVT,CTRL,BEAR,NORMAL,2024-02-05T11:30:00,1.404,7.489,7.47
NOVT,TOP,BEAR,NORMAL,2024-02-05T12:30:00,0.676,6.274,6.72
NOVT,CTRL,BEAR,NORMAL,2024-02-06T10:30:00,1.336,5.25,0.071
NOVT,CTRL,BEAR,NORMAL,2024-02-07T09:30:00,3.338,4.945,-0.251
NOVT,CTRL,BEAR,NORMAL,2024-02-07T15:30:00,1.85,3.675,-0.785
NOVT,CTRL,BEAR,NORMAL,2024-02-08T14:30:00,3.197,-5.631,0.856
NOVT,CTRL,BEAR,NORMAL,2024-02-09T13:30:00,-0.312,-4.665,-2.162
NOVT,BOTTOM,BEAR,NORMAL,2024-02-09T14:30:00,-0.507,-4.459,-3.474
NOVT,CTRL,BEAR,NORMAL,2024-02-12T12:30:00,-6.124,-2.56,-5.55
NOVT,CTRL,BEAR,NORMAL,2024-02-13T11:30:00,-0.476,2.562,-1.528
NOVT,CTRL,BEAR,NORMAL,2024-02-14T10:30:00,2.672,0.273,1.141
NOVT,CTRL,BEAR,NORMAL,2024-02-15T09:30:00,-0.94,-3.448,-3.089
NOVT,CTRL,BEAR,NORMAL,2024-02-15T15:30:00,-1.735,-3.894,-3.315
NOVT,CTRL,BEAR,NORMAL,2024-02-16T14:30:00,-1.116,-1.936,-2.134
NOVT,CTRL,BEAR,NORMAL,2024-04-09T09:30:00,-2.998,-3.483,-6.319
NOVT,CTRL,BEAR,NORMAL,2024-04-09T15:30:00,-3.801,-4.423,-6.861
NOVT,TOP,BEAR,NORMAL,2024-04-10T11:30:00,1.916,-1.021,-3.875
NOVT,CTRL,BEAR,NORMAL,2024-04-10T14:30:00,2.267,-1.971,-5.46
NOVT,CTRL,BEAR,NORMAL,2024-04-11T13:30:00,-2.992,-4.825,-9.477
NOVT,CTRL,BEAR,NORMAL,2024-04-12T12:30:00,-1.236,-3.091,-9.093
NOVT,CTRL,BEAR,NORMAL,2024-04-15T11:30:00,-0.764,-4.865,-5.683
NOVT,CTRL,BEAR,CAPITULATIVE,2024-04-16T10:30:00,-1.359,-6.73,-0.646
NOVT,CTRL,BEAR,CAPITULATIVE,2024-04-17T09:30:00,-2.865,-4.655,1.173
NOVT,CTRL,BEAR,CAPITULATIVE,2024-04-17T15:30:00,-2.764,-0.816,2.071
NOVT,CTRL,BEAR,CAPITULATIVE,2024-04-18T14:30:00,-1.505,5.92,4.222
NOVT,CTRL,BEAR,CAPITULATIVE,2024-04-19T13:30:00,4.586,6.197,8.061
NOVT,CTRL,BEAR,CAPITULATIVE,2024-04-22T12:30:00,4.407,1.718,4.44
NOVT,CTRL,BEAR,NORMAL,2024-04-23T11:30:00,-1.505,0.375,-0.019
NOVT,CTRL,BEAR,NORMAL,2024-04-24T10:30:00,-1.06,1.535,-1.009
NOVT,CTRL,BEAR,NORMAL,2024-04-25T09:30:00,1.129,1.792,0.95
NOVT,CTRL,BEAR,NORMAL,2024-04-25T15:30:00,2.061,-0.045,2.343
NOVT,CTRL,BEAR,NORMAL,2024-04-26T14:30:00,0.11,0.364,0.283
NOVT,CTRL,BEAR,NORMAL,2024-04-29T13:30:00,-0.538,-0.188,1.533
NOVT,CTRL,BEAR,NORMAL,2024-04-30T12:30:00,-0.398,0.464,3.176
NOVT,BOTTOM,BEAR,NORMAL,2024-04-30T14:30:00,0.852,0.77,3.801
NOVT,CTRL,BEAR,NORMAL,2024-05-01T11:30:00,1.779,2.732,1.014
NOVT,CTRL,BEAR,NORMAL,2024-05-02T10:30:00,1.116,2.428,1.535
NOVT,CTRL,BEAR,NORMAL,2024-05-03T09:30:00,-0.064,-1.666,0.346
NOVT,CTRL,BEAR,NORMAL,2024-05-03T15:30:00,0.707,-0.807,0.895
NOVT,CTRL,BEAR,NORMAL,2024-05-06T14:30:00,2.144,0.879,1.23
NOVT,CTRL,BEAR,NORMAL,2024-05-07T13:30:00,-3.762,-2.405,-0.642
NOVT,CTRL,BEAR,NORMAL,2024-06-20T13:30:00,-0.112,-1.841,-2.158
NOVT,BOTTOM,BEAR,NORMAL,2024-06-20T14:30:00,0.576,-1.45,-1.222
NOVT,CTRL,BEAR,NORMAL,2024-06-21T12:30:00,-0.26,-3.276,-1.227
NOVT,CTRL,BEAR,NORMAL,2024-06-24T11:30:00,-1.33,-2.115,-4.333
NOVT,CTRL,BEAR,NORMAL,2024-06-25T10:30:00,-1.405,0.429,-1.706
NOVT,CTRL,BEAR,NORMAL,2024-06-26T09:30:00,0.832,-0.467,0.396
NOVT,CTRL,BEAR,NORMAL,2024-06-26T15:30:00,1.85,-1.867,-0.828
NOVT,CTRL,BEAR,NORMAL,2024-06-27T14:30:00,-0.445,-1.4,-1.231
NOVT,CTRL,BEAR,NORMAL,2024-06-28T13:30:00,-2.224,-2.667,-1.891
NOVT,TOP,BEAR,NORMAL,2024-06-28T14:30:00,-2.585,-1.999,-1.03
NOVT,CTRL,BEAR,NORMAL,2024-07-01T12:30:00,0.932,1.996,0.42
NOVT,CTRL,BEAR,NORMAL,2024-07-02T11:30:00,0.48,-0.051,-0.846
NOVT,CTRL,BEAR,NORMAL,2024-07-03T10:30:00,-0.332,0.385,3.921
NOVT,CTRL,BEAR,NORMAL,2024-07-05T13:30:00,0.858,-0.795,8.221
NOVT,CTRL,BEAR,NORMAL,2024-07-08T12:30:00,-0.658,2.435,7.708
NOVT,CTRL,BEAR,NORMAL,2024-07-09T11:30:00,-0.841,6.41,12.254
NOVT,CTRL,BEAR,NORMAL,2024-07-10T10:30:00,4.346,9.857,15.06
NOVT,CTRL,BEAR,NORMAL,2024-07-11T09:30:00,2.777,7.877,11.598
NOVT,CTRL,BEAR,NORMAL,2024-07-11T15:30:00,3.871,12.433,7.838
NOVT,CTRL,BEAR,NORMAL,2024-07-12T14:30:00,0.587,5.572,-0.207
NOVT,CTRL,BEAR,NORMAL,2024-07-15T13:30:00,4.154,2.0,1.502
NOVT,CTRL,BEAR,NORMAL,2024-07-16T12:30:00,0.675,-3.943,-0.122
NOVT,CTRL,BEAR,NORMAL,2024-07-17T11:30:00,-2.046,-3.457,0.536
NOVT,CTRL,BEAR,NORMAL,2024-07-18T10:30:00,-2.959,0.114,1.281
NOVT,CTRL,BEAR,NORMAL,2024-07-19T09:30:00,0.034,5.562,6.516
NOVT,CTRL,BEAR,NORMAL,2024-07-19T15:30:00,3.52,5.298,7.209
NOVT,CTRL,BEAR,NORMAL,2024-07-22T14:30:00,2.404,3.402,2.418
NOVT,CTRL,BEAR,NORMAL,2024-07-23T13:30:00,1.028,2.145,-1.114
NOVT,CTRL,BEAR,NORMAL,2024-08-02T11:30:00,-3.973,5.7,3.814
NOVT,CTRL,BEAR,CAPITULATIVE,2024-08-05T10:30:00,6.591,11.021,10.507
NOVT,CTRL,BEAR,NORMAL,2024-08-06T09:30:00,5.813,3.999,4.83
NOVT,BOTTOM,BEAR,NORMAL,2024-08-06T14:30:00,-1.489,-0.861,2.507
NOVT,CTRL,BEAR,NORMAL,2024-08-06T15:30:00,-1.093,0.605,3.877
NOVT,CTRL,BEAR,NORMAL,2024-08-07T14:30:00,2.598,1.624,2.669
NOVT,CTRL,BEAR,NORMAL,2024-08-08T13:30:00,-1.745,0.822,4.258
NOVT,CTRL,BEAR,NORMAL,2024-08-09T12:30:00,-1.172,-0.391,4.182
NOVT,CTRL,BULL,NORMAL,2024-11-26T14:30:00,-1.533,0.188,0.182
NOVT,CTRL,BULL,NORMAL,2024-11-27T13:30:00,1.638,3.239,1.255
NOVT,CTRL,BULL,NORMAL,2024-12-02T09:30:00,1.507,1.1,1.305
NOVT,CTRL,BULL,NORMAL,2024-12-02T15:30:00,-0.585,-1.785,-1.974
NOVT,TOP,BULL,NORMAL,2024-12-23T12:30:00,1.536,-0.82,0.501
NOVT,CTRL,BULL,NORMAL,2024-12-24T11:30:00,0.192,-2.303,-3.227
NOVT,CTRL,BULL,NORMAL,2024-12-26T14:30:00,-1.031,-2.222,-2.449
NOVT,CTRL,BULL,NORMAL,2024-12-27T13:30:00,-0.76,-1.851,-1.033
NOVT,CTRL,BULL,NORMAL,2024-12-30T12:30:00,-0.17,-0.491,-0.636
NOVT,CTRL,BULL,NORMAL,2024-12-31T11:30:00,-0.696,0.505,-0.984
NOVT,CTRL,BULL,NORMAL,2025-01-02T10:30:00,-0.622,-0.37,-3.853
NOVT,CTRL,BULL,NORMAL,2025-01-03T09:30:00,1.678,-2.118,-4.99
NOVT,CTRL,BULL,NORMAL,2025-01-03T15:30:00,-0.836,-0.237,-3.882
NOVT,CTRL,BULL,NORMAL,2025-01-06T14:30:00,-0.724,-1.734,-1.189
NOVT,CTRL,BULL,NORMAL,2025-01-07T13:30:00,1.317,-2.926,-0.708
NOVT,CTRL,BULL,NORMAL,2025-01-08T12:30:00,-2.969,-3.598,-2.687
NOVT,CTRL,BULL,NORMAL,2025-01-10T11:30:00,-1.256,0.037,1.344
NOVT,CTRL,BEAR,NORMAL,2025-01-29T11:30:00,0.897,-0.641,-0.061
NOVT,CTRL,BEAR,NORMAL,2025-01-30T10:30:00,0.911,-2.626,0.02
NOVT,CTRL,BEAR,NORMAL,2025-01-31T09:30:00,-2.503,-2.008,-1.959
NOVT,BOTTOM,BEAR,NORMAL,2025-01-31T13:30:00,-1.166,-0.405,-2.58
NOVT,CTRL,BEAR,NORMAL,2025-01-31T15:30:00,-1.771,-0.495,-2.179
NOVT,CTRL,BEAR,NORMAL,2025-02-03T14:30:00,0.384,0.741,0.438
NOVT,CTRL,BEAR,NORMAL,2025-02-04T13:30:00,0.688,-1.511,-0.739
NOVT,CTRL,BEAR,NORMAL,2025-02-05T12:30:00,0.668,-0.493,-1.093
NOVT,CTRL,BEAR,NORMAL,2025-02-06T11:30:00,-2.789,-1.943,-0.961
NOVT,CTRL,BEAR,NORMAL,2025-02-07T10:30:00,0.127,-0.524,0.338
